time_s,state,target_alt_m,setpoint_alt_m,alt_m,climb_setpoint_mps,climb_mps,thrust,p,i,d,integrator_frozen,loop_period_s
3.900,CLIMB_TO_HIGH,10.00,1.4121,1.3947,1.5348,1.5321,0.38877,0.00192,-0.00315,0.00000,0,0.0199
3.920,CLIMB_TO_HIGH,10.00,1.4423,1.4253,1.5340,1.5231,0.39454,0.00766,-0.00312,0.00000,0,0.0201
3.940,CLIMB_TO_HIGH,10.00,1.4721,1.4863,1.4717,1.5249,0.34949,-0.03723,-0.00328,0.00000,0,0.0199
3.961,CLIMB_TO_HIGH,10.00,1.5041,1.4863,1.5357,1.5249,0.39430,0.00754,-0.00324,0.00000,0,0.0213
3.980,CLIMB_TO_HIGH,10.00,1.5322,1.5167,1.5309,1.5140,0.39867,0.01187,-0.00320,0.00000,0,0.0187
4.000,CLIMB_TO_HIGH,10.00,1.5626,1.5787,1.4678,1.5149,0.35369,-0.03297,-0.00334,0.00000,0,0.0203
4.022,CLIMB_TO_HIGH,10.00,1.5952,1.5787,1.5331,1.5149,0.39942,0.01270,-0.00328,0.00000,0,0.0217
4.044,CLIMB_TO_HIGH,10.00,1.6288,1.6392,1.4792,1.4968,0.37433,-0.01233,-0.00334,0.00000,0,0.0223
4.060,CLIMB_TO_HIGH,10.00,1.6521,1.6693,1.4656,1.4943,0.36651,-0.02009,-0.00341,0.00000,0,0.0155
4.082,CLIMB_TO_HIGH,10.00,1.6855,1.6693,1.5324,1.4943,0.41338,0.02666,-0.00328,0.00000,0,0.0223
4.100,CLIMB_TO_HIGH,10.00,1.7124,1.7290,1.4669,1.4821,0.37601,-0.01067,-0.00332,0.00000,0,0.0180
4.120,CLIMB_TO_HIGH,10.00,1.7424,1.7290,1.5269,1.4821,0.41813,0.03132,-0.00319,0.00000,0,0.0200
4.141,CLIMB_TO_HIGH,10.00,1.7740,1.7587,1.5305,1.4806,0.42191,0.03494,-0.00303,0.00000,0,0.0211
4.160,CLIMB_TO_HIGH,10.00,1.8021,1.8187,1.4668,1.5015,0.36259,-0.02429,-0.00312,0.00000,0,0.0187
4.182,CLIMB_TO_HIGH,10.00,1.8352,1.8187,1.5330,1.5015,0.40906,0.02208,-0.00302,0.00000,0,0.0221
4.200,CLIMB_TO_HIGH,10.00,1.8624,1.8803,1.4642,1.4932,0.36661,-0.02029,-0.00310,0.00000,0,0.0181
4.224,CLIMB_TO_HIGH,10.00,1.8975,1.8803,1.5345,1.4932,0.41596,0.02891,-0.00295,0.00000,0,0.0234
4.244,CLIMB_TO_HIGH,10.00,1.9282,1.9402,1.4760,1.4836,0.38170,-0.00533,-0.00298,0.00000,0,0.0205
4.260,CLIMB_TO_HIGH,10.00,1.9527,1.9402,1.5251,1.4836,0.41616,0.02903,-0.00288,0.00000,0,0.0164
4.280,CLIMB_TO_HIGH,10.00,1.9827,1.9702,1.5249,1.4865,0.41414,0.02690,-0.00276,0.00000,0,0.0199
4.300,CLIMB_TO_HIGH,10.00,2.0122,2.0001,1.5241,1.4961,0.40692,0.01960,-0.00268,0.00000,0,0.0197
4.320,CLIMB_TO_HIGH,10.00,2.0421,2.0306,1.5231,1.5068,0.39875,0.01138,-0.00263,0.00000,0,0.0199
4.345,CLIMB_TO_HIGH,10.00,2.0795,2.0916,1.4759,1.5179,0.35779,-0.02942,-0.00279,0.00000,0,0.0250
4.362,CLIMB_TO_HIGH,10.00,2.1044,2.0916,1.5255,1.5179,0.39258,0.00534,-0.00277,0.00000,0,0.0166
4.383,CLIMB_TO_HIGH,10.00,2.1366,2.1222,1.5287,1.5072,0.40236,0.01506,-0.00270,0.00000,0,0.0215
4.402,CLIMB_TO_HIGH,10.00,2.1653,2.1829,1.4648,1.5062,0.35821,-0.02897,-0.00282,0.00000,0,0.0192
4.420,CLIMB_TO_HIGH,10.00,2.1921,2.2133,1.4575,1.4959,0.36023,-0.02685,-0.00292,0.00000,0,0.0179
4.442,CLIMB_TO_HIGH,10.00,2.2245,2.2133,1.5224,1.4959,0.40574,0.01857,-0.00283,0.00000,0,0.0216
4.462,CLIMB_TO_HIGH,10.00,2.2554,2.2433,1.5243,1.4790,0.41902,0.03172,-0.00269,0.00000,0,0.0206
4.484,CLIMB_TO_HIGH,10.00,2.2887,2.3030,1.4715,1.4904,0.37395,-0.01329,-0.00276,0.00000,0,0.0222
4.500,CLIMB_TO_HIGH,10.00,2.3121,2.3332,1.4579,1.4881,0.36607,-0.02110,-0.00283,0.00000,0,0.0156
4.522,CLIMB_TO_HIGH,10.00,2.3458,2.3332,1.5252,1.4881,0.41327,0.02598,-0.00270,0.00000,0,0.0224
4.540,CLIMB_TO_HIGH,10.00,2.3728,2.3631,1.5194,1.4758,0.41794,0.03052,-0.00259,0.00000,0,0.0180
4.563,CLIMB_TO_HIGH,10.00,2.4072,2.4226,1.4692,1.4910,0.37208,-0.01526,-0.00266,0.00000,0,0.0229
4.580,CLIMB_TO_HIGH,10.00,2.4321,2.4526,1.4592,1.4918,0.36441,-0.02285,-0.00274,0.00000,0,0.0167
4.605,CLIMB_TO_HIGH,10.00,2.4696,2.4830,1.4731,1.4785,0.38344,-0.00380,-0.00276,0.00000,0,0.0250
4.620,CLIMB_TO_HIGH,10.00,2.4925,2.4830,1.5190,1.4785,0.41565,0.02831,-0.00267,0.00000,0,0.0153
4.645,CLIMB_TO_HIGH,10.00,2.5294,2.5429,1.4730,1.4760,0.38521,-0.00210,-0.00268,0.00000,0,0.0246
4.662,CLIMB_TO_HIGH,10.00,2.5549,2.5429,1.5240,1.4760,0.42105,0.03361,-0.00256,0.00000,0,0.0170
4.680,CLIMB_TO_HIGH,10.00,2.5821,2.6031,1.4580,1.4863,0.36760,-0.01977,-0.00263,0.00000,0,0.0181
4.703,CLIMB_TO_HIGH,10.00,2.6164,2.6031,1.5266,1.4863,0.41575,0.02824,-0.00250,0.00000,0,0.0229
4.720,CLIMB_TO_HIGH,10.00,2.6421,2.6339,1.5163,1.4822,0.41146,0.02387,-0.00241,0.00000,0,0.0171
4.740,CLIMB_TO_HIGH,10.00,2.6721,2.6646,1.5150,1.4819,0.41083,0.02314,-0.00231,0.00000,0,0.0200
4.763,CLIMB_TO_HIGH,10.00,2.7063,2.6948,1.5231,1.4916,0.40979,0.02199,-0.00220,0.00000,0,0.0228
4.784,CLIMB_TO_HIGH,10.00,2.7385,2.7562,1.4646,1.5088,0.35672,-0.03093,-0.00234,0.00000,0,0.0214
4.802,CLIMB_TO_HIGH,10.00,2.7649,2.7562,1.5174,1.5088,0.39372,0.00604,-0.00232,0.00000,0,0.0176
4.820,CLIMB_TO_HIGH,10.00,2.7924,2.7877,1.5094,1.5033,0.39200,0.00430,-0.00230,0.00000,0,0.0183
4.845,CLIMB_TO_HIGH,10.00,2.8295,2.8188,1.5213,1.4944,0.40668,0.01889,-0.00220,0.00000,0,0.0247
4.863,CLIMB_TO_HIGH,10.00,2.8561,2.8492,1.5138,1.4942,0.40153,0.01369,-0.00215,0.00000,0,0.0178
4.880,CLIMB_TO_HIGH,10.00,2.8824,2.8802,1.5044,1.4975,0.39268,0.00481,-0.00213,0.00000,0,0.0175
4.900,CLIMB_TO_HIGH,10.00,2.9123,2.9421,1.4404,1.5030,0.34383,-0.04385,-0.00232,0.00000,0,0.0199
4.925,CLIMB_TO_HIGH,10.00,2.9495,2.9733,1.4524,1.4870,0.36330,-0.02425,-0.00245,0.00000,0,0.0248
4.944,CLIMB_TO_HIGH,10.00,2.9777,3.0034,1.4487,1.4673,0.37448,-0.01302,-0.00250,0.00000,0,0.0188
4.964,CLIMB_TO_HIGH,10.00,3.0081,3.0034,1.5095,1.4673,0.41722,0.02959,-0.00237,0.00000,0,0.0203
4.980,CLIMB_TO_HIGH,10.00,3.0321,3.0337,1.4970,1.4564,0.41614,0.02842,-0.00228,0.00000,0,0.0160
5.000,CLIMB_TO_HIGH,10.00,3.0621,3.0640,1.4962,1.4614,0.41224,0.02441,-0.00217,0.00000,0,0.0200
5.025,CLIMB_TO_HIGH,10.00,3.0995,3.1248,1.4495,1.4833,0.36408,-0.02362,-0.00230,0.00000,0,0.0250
5.040,CLIMB_TO_HIGH,10.00,3.1226,3.1551,1.4350,1.4803,0.35594,-0.03165,-0.00240,0.00000,0,0.0154
5.063,CLIMB_TO_HIGH,10.00,3.1558,3.1551,1.5015,1.4803,0.40254,0.01487,-0.00233,0.00000,0,0.0222
5.080,CLIMB_TO_HIGH,10.00,3.1821,3.1856,1.4930,1.4630,0.40878,0.02103,-0.00225,0.00000,0,0.0175
5.100,CLIMB_TO_HIGH,10.00,3.2126,3.2459,1.4332,1.4704,0.36158,-0.02605,-0.00237,0.00000,0,0.0203
5.125,CLIMB_TO_HIGH,10.00,3.2494,3.2766,1.4456,1.4634,0.37517,-0.01240,-0.00243,0.00000,0,0.0246
5.144,CLIMB_TO_HIGH,10.00,3.2777,3.2766,1.5022,1.4634,0.41487,0.02719,-0.00232,0.00000,0,0.0189
5.161,CLIMB_TO_HIGH,10.00,3.3042,3.3063,1.4957,1.4520,0.41838,0.03059,-0.00221,0.00000,0,0.0176
5.185,CLIMB_TO_HIGH,10.00,3.3390,3.3669,1.4442,1.4688,0.37052,-0.01719,-0.00229,0.00000,0,0.0232
5.200,CLIMB_TO_HIGH,10.00,3.3625,3.3669,1.4912,1.4688,0.40348,0.01572,-0.00224,0.00000,0,0.0157
5.220,CLIMB_TO_HIGH,10.00,3.3921,3.3970,1.4902,1.4692,0.40248,0.01465,-0.00218,0.00000,0,0.0197
5.240,CLIMB_TO_HIGH,10.00,3.4226,3.4276,1.4901,1.4685,0.40300,0.01511,-0.00211,0.00000,0,0.0204
5.260,CLIMB_TO_HIGH,10.00,3.4521,3.4575,1.4891,1.4735,0.39889,0.01095,-0.00207,0.00000,0,0.0196
5.282,CLIMB_TO_HIGH,10.00,3.4847,3.4881,1.4932,1.4785,0.39828,0.01030,-0.00202,0.00000,0,0.0217
5.305,CLIMB_TO_HIGH,10.00,3.5189,3.5491,1.4396,1.4847,0.35624,-0.03159,-0.00217,0.00000,0,0.0228
5.321,CLIMB_TO_HIGH,10.00,3.5428,3.5491,1.4874,1.4847,0.38969,0.00186,-0.00217,0.00000,0,0.0159
5.340,CLIMB_TO_HIGH,10.00,3.5722,3.5800,1.4844,1.4765,0.39337,0.00551,-0.00214,0.00000,0,0.0196
5.361,CLIMB_TO_HIGH,10.00,3.6031,3.6403,1.4255,1.4685,0.35761,-0.03012,-0.00228,0.00000,0,0.0206
5.383,CLIMB_TO_HIGH,10.00,3.6361,3.6403,1.4915,1.4685,0.40390,0.01610,-0.00220,0.00000,0,0.0220
5.404,CLIMB_TO_HIGH,10.00,3.6685,3.7004,1.4364,1.4518,0.37696,-0.01079,-0.00225,0.00000,0,0.0216
5.424,CLIMB_TO_HIGH,10.00,3.6979,3.7004,1.4952,1.4518,0.41822,0.03034,-0.00212,0.00000,0,0.0196
5.442,CLIMB_TO_HIGH,10.00,3.7249,3.7600,1.4297,1.4561,0.36933,-0.01848,-0.00219,0.00000,0,0.0180
5.460,CLIMB_TO_HIGH,10.00,3.7521,3.7600,1.4841,1.4561,0.40749,0.01961,-0.00212,0.00000,0,0.0181
5.484,CLIMB_TO_HIGH,10.00,3.7877,3.7902,1.4951,1.4563,0.41521,0.02719,-0.00198,0.00000,0,0.0238
5.501,CLIMB_TO_HIGH,10.00,3.8136,3.8203,1.4866,1.4614,0.40566,0.01758,-0.00191,0.00000,0,0.0172
5.525,CLIMB_TO_HIGH,10.00,3.8492,3.8808,1.4368,1.4783,0.35894,-0.02900,-0.00206,0.00000,0,0.0237
5.540,CLIMB_TO_HIGH,10.00,3.8723,3.8808,1.4830,1.4783,0.39125,0.00330,-0.00205,0.00000,0,0.0154
5.565,CLIMB_TO_HIGH,10.00,3.9095,3.9413,1.4364,1.4705,0.36395,-0.02387,-0.00218,0.00000,0,0.0248
5.580,CLIMB_TO_HIGH,10.00,3.9321,3.9717,1.4207,1.4628,0.35826,-0.02947,-0.00227,0.00000,0,0.0151
5.605,CLIMB_TO_HIGH,10.00,3.9690,3.9717,1.4945,1.4628,0.41000,0.02215,-0.00216,0.00000,0,0.0246
5.620,CLIMB_TO_HIGH,10.00,3.9926,4.0014,1.4824,1.4465,0.41303,0.02510,-0.00207,0.00000,0,0.0157
5.640,CLIMB_TO_HIGH,10.00,4.0221,4.0606,1.4230,1.4498,0.36905,-0.01879,-0.00215,0.00000,0,0.0197
5.660,CLIMB_TO_HIGH,10.00,4.0523,4.0606,1.4834,1.4498,0.41145,0.02350,-0.00205,0.00000,0,0.0201
5.682,CLIMB_TO_HIGH,10.00,4.0852,4.0893,1.4919,1.4466,0.41975,0.03165,-0.00190,0.00000,0,0.0220
5.700,CLIMB_TO_HIGH,10.00,4.1121,4.1191,1.4859,1.4476,0.41501,0.02681,-0.00180,0.00000,0,0.0179
5.725,CLIMB_TO_HIGH,10.00,4.1490,4.1790,1.4401,1.4716,0.36605,-0.02204,-0.00191,0.00000,0,0.0246
5.740,CLIMB_TO_HIGH,10.00,4.1721,4.1790,1.4863,1.4716,0.39842,0.01030,-0.00188,0.00000,0,0.0154
5.765,CLIMB_TO_HIGH,10.00,4.2095,4.2390,1.4410,1.4669,0.36990,-0.01812,-0.00198,0.00000,0,0.0250
5.784,CLIMB_TO_HIGH,10.00,4.2377,4.2390,1.4973,1.4669,0.40938,0.02128,-0.00189,0.00000,0,0.0188
5.802,CLIMB_TO_HIGH,10.00,4.2645,4.2693,1.4904,1.4625,0.40771,0.01953,-0.00182,0.00000,0,0.0179
5.820,CLIMB_TO_HIGH,10.00,4.2924,4.3292,1.4265,1.4709,0.35700,-0.03106,-0.00194,0.00000,0,0.0186
5.844,CLIMB_TO_HIGH,10.00,4.3282,4.3292,1.4980,1.4709,0.40711,0.01895,-0.00184,0.00000,0,0.0238
5.860,CLIMB_TO_HIGH,10.00,4.3522,4.3590,1.4865,1.4632,0.40454,0.01633,-0.00179,0.00000,0,0.0161
5.881,CLIMB_TO_HIGH,10.00,4.3831,4.4188,1.4286,1.4607,0.36567,-0.02244,-0.00189,0.00000,0,0.0206
5.903,CLIMB_TO_HIGH,10.00,4.4159,4.4484,1.4350,1.4550,0.37404,-0.01401,-0.00195,0.00000,0,0.0219
5.920,CLIMB_TO_HIGH,10.00,4.4425,4.4780,1.4291,1.4439,0.37762,-0.01039,-0.00199,0.00000,0,0.0178
5.943,CLIMB_TO_HIGH,10.00,4.4770,4.4780,1.4981,1.4439,0.42610,0.03790,-0.00180,0.00000,0,0.0230
5.961,CLIMB_TO_HIGH,10.00,4.5034,4.5071,1.4925,1.4359,0.42801,0.03966,-0.00166,0.00000,0,0.0175
5.984,CLIMB_TO_HIGH,10.00,4.5384,4.5659,1.4449,1.4589,0.37853,-0.00977,-0.00170,0.00000,0,0.0233
6.001,CLIMB_TO_HIGH,10.00,4.5642,4.5659,1.4967,1.4589,0.41487,0.02647,-0.00161,0.00000,0,0.0173
6.025,CLIMB_TO_HIGH,10.00,4.5991,4.6255,1.4472,1.4713,0.37140,-0.01691,-0.00169,0.00000,0,0.0232
6.040,CLIMB_TO_HIGH,10.00,4.6226,4.6255,1.4943,1.4713,0.40445,0.01609,-0.00164,0.00000,0,0.0157
6.060,CLIMB_TO_HIGH,10.00,4.6521,4.6552,1.4938,1.4693,0.40560,0.01716,-0.00156,0.00000,0,0.0197
6.081,CLIMB_TO_HIGH,10.00,4.6843,4.6851,1.4984,1.4711,0.40763,0.01911,-0.00148,0.00000,0,0.0215
6.101,CLIMB_TO_HIGH,10.00,4.7140,4.7163,1.4954,1.4776,0.40098,0.01241,-0.00142,0.00000,0,0.0198
6.125,CLIMB_TO_HIGH,10.00,4.7491,4.7765,1.4451,1.4900,0.35696,-0.03146,-0.00158,0.00000,0,0.0234
6.140,CLIMB_TO_HIGH,10.00,4.7722,4.7765,1.4915,1.4900,0.38942,0.00100,-0.00158,0.00000,0,0.0155
6.161,CLIMB_TO_HIGH,10.00,4.8040,4.8065,1.4950,1.4797,0.39918,0.01071,-0.00153,0.00000,0,0.0212
6.185,CLIMB_TO_HIGH,10.00,4.8391,4.8664,1.4453,1.4764,0.36659,-0.02177,-0.00164,0.00000,0,0.0234
6.200,CLIMB_TO_HIGH,10.00,4.8621,4.8664,1.4913,1.4764,0.39882,0.01043,-0.00160,0.00000,0,0.0153
6.220,CLIMB_TO_HIGH,10.00,4.8923,4.8962,1.4922,1.4713,0.40310,0.01464,-0.00154,0.00000,0,0.0202
6.241,CLIMB_TO_HIGH,10.00,4.9240,4.9261,1.4958,1.4685,0.40768,0.01914,-0.00145,0.00000,0,0.0211
6.265,CLIMB_TO_HIGH,10.00,4.9590,4.9869,1.4441,1.4798,0.36342,-0.02500,-0.00158,0.00000,0,0.0233
6.280,CLIMB_TO_HIGH,10.00,4.9821,4.9869,1.4904,1.4798,0.39582,0.00737,-0.00156,0.00000,0,0.0154
6.305,CLIMB_TO_HIGH,10.00,5.0194,5.0466,1.4456,1.4686,0.37227,-0.01609,-0.00164,0.00000,0,0.0249
6.321,CLIMB_TO_HIGH,10.00,5.0441,5.0466,1.4951,1.4686,0.40702,0.01860,-0.00157,0.00000,0,0.0165
6.340,CLIMB_TO_HIGH,10.00,5.0721,5.0764,1.4913,1.4642,0.40745,0.01895,-0.00150,0.00000,0,0.0186
6.360,CLIMB_TO_HIGH,10.00,5.1022,5.1061,1.4923,1.4629,0.40910,0.02052,-0.00141,0.00000,0,0.0201
6.380,CLIMB_TO_HIGH,10.00,5.1321,5.1356,1.4929,1.4703,0.40447,0.01582,-0.00134,0.00000,0,0.0199
6.400,CLIMB_TO_HIGH,10.00,5.1623,5.1655,1.4935,1.4784,0.39927,0.01057,-0.00130,0.00000,0,0.0201
6.423,CLIMB_TO_HIGH,10.00,5.1966,5.1954,1.5025,1.4842,0.40151,0.01275,-0.00124,0.00000,0,0.0229
6.440,CLIMB_TO_HIGH,10.00,5.2221,5.2256,1.4930,1.4882,0.39216,0.00338,-0.00122,0.00000,0,0.0170
6.462,CLIMB_TO_HIGH,10.00,5.2554,5.2558,1.4991,1.4918,0.39394,0.00514,-0.00120,0.00000,0,0.0222
6.480,CLIMB_TO_HIGH,10.00,5.2823,5.2858,1.4929,1.4923,0.38921,0.00041,-0.00120,0.00000,0,0.0180
6.500,CLIMB_TO_HIGH,10.00,5.3121,5.3161,1.4920,1.4923,0.38861,-0.00019,-0.00120,0.00000,0,0.0199
6.525,CLIMB_TO_HIGH,10.00,5.3495,5.3763,1.4465,1.4886,0.35917,-0.02947,-0.00136,0.00000,0,0.0250
6.541,CLIMB_TO_HIGH,10.00,5.3736,5.3763,1.4947,1.4886,0.39293,0.00427,-0.00134,0.00000,0,0.0161
6.565,CLIMB_TO_HIGH,10.00,5.4092,5.4359,1.4465,1.4747,0.36888,-0.01968,-0.00144,0.00000,0,0.0237
6.582,CLIMB_TO_HIGH,10.00,5.4353,5.4359,1.4987,1.4747,0.40548,0.01685,-0.00138,0.00000,0,0.0174
6.604,CLIMB_TO_HIGH,10.00,5.4688,5.4951,1.4473,1.4687,0.37354,-0.01501,-0.00145,0.00000,0,0.0223
6.620,CLIMB_TO_HIGH,10.00,5.4921,5.4951,1.4939,1.4687,0.40626,0.01766,-0.00139,0.00000,0,0.0156
6.640,CLIMB_TO_HIGH,10.00,5.5225,5.5248,1.4953,1.4669,0.40855,0.01986,-0.00130,0.00000,0,0.0203
6.660,CLIMB_TO_HIGH,10.00,5.5521,5.5544,1.4953,1.4683,0.40765,0.01888,-0.00122,0.00000,0,0.0197
6.680,CLIMB_TO_HIGH,10.00,5.5821,5.5840,1.4962,1.4761,0.40291,0.01407,-0.00116,0.00000,0,0.0200
6.703,CLIMB_TO_HIGH,10.00,5.6165,5.6139,1.5052,1.4835,0.40410,0.01519,-0.00109,0.00000,0,0.0229
6.720,CLIMB_TO_HIGH,10.00,5.6422,5.6438,1.4969,1.4891,0.39435,0.00542,-0.00107,0.00000,0,0.0171
6.741,CLIMB_TO_HIGH,10.00,5.6729,5.6740,1.4978,1.4943,0.39135,0.00241,-0.00106,0.00000,0,0.0204
6.761,CLIMB_TO_HIGH,10.00,5.7040,5.7043,1.4995,1.4953,0.39185,0.00290,-0.00105,0.00000,0,0.0207
6.781,CLIMB_TO_HIGH,10.00,5.7340,5.7343,1.4994,1.4947,0.39227,0.00330,-0.00103,0.00000,0,0.0200
6.800,CLIMB_TO_HIGH,10.00,5.7622,5.7646,1.4952,1.4940,0.38978,0.00081,-0.00103,0.00000,0,0.0187
6.820,CLIMB_TO_HIGH,10.00,5.7921,5.7946,1.4949,1.4935,0.38998,0.00101,-0.00102,0.00000,0,0.0199
6.840,CLIMB_TO_HIGH,10.00,5.8221,5.8248,1.4946,1.4921,0.39073,0.00175,-0.00102,0.00000,0,0.0200
6.865,CLIMB_TO_HIGH,10.00,5.8595,5.8849,1.4492,1.4894,0.36072,-0.02812,-0.00117,0.00000,0,0.0249
6.883,CLIMB_TO_HIGH,10.00,5.8870,5.8849,1.5041,1.4894,0.39916,0.01029,-0.00113,0.00000,0,0.0183
6.901,CLIMB_TO_HIGH,10.00,5.9140,5.9150,1.4979,1.4818,0.40020,0.01129,-0.00108,0.00000,0,0.0180
6.925,CLIMB_TO_HIGH,10.00,5.9491,5.9447,1.5088,1.4755,0.41233,0.02330,-0.00097,0.00000,0,0.0234
6.942,CLIMB_TO_HIGH,10.00,5.9755,5.9744,1.5022,1.4791,0.40527,0.01617,-0.00091,0.00000,0,0.0176
6.964,CLIMB_TO_HIGH,10.00,6.0087,6.0340,1.4495,1.4929,0.35851,-0.03044,-0.00105,0.00000,0,0.0222
6.983,CLIMB_TO_HIGH,10.00,6.0364,6.0340,1.5048,1.4929,0.39727,0.00829,-0.00102,0.00000,0,0.0184
7.004,CLIMB_TO_HIGH,10.00,6.0684,6.0936,1.4496,1.4766,0.37005,-0.01884,-0.00110,0.00000,0,0.0214
7.020,CLIMB_TO_HIGH,10.00,6.0921,6.0936,1.4969,1.4766,0.40318,0.01423,-0.00106,0.00000,0,0.0158
7.040,CLIMB_TO_HIGH,10.00,6.1221,6.1233,1.4975,1.4703,0.40810,0.01908,-0.00097,0.00000,0,0.0200
7.063,CLIMB_TO_HIGH,10.00,6.1566,6.1823,1.4484,1.4766,0.36919,-0.01974,-0.00107,0.00000,0,0.0230
7.080,CLIMB_TO_HIGH,10.00,6.1821,6.1823,1.4995,1.4766,0.40503,0.01604,-0.00101,0.00000,0,0.0170
7.100,CLIMB_TO_HIGH,10.00,6.2121,6.2121,1.5000,1.4741,0.40719,0.01813,-0.00094,0.00000,0,0.0200
7.120,CLIMB_TO_HIGH,10.00,6.2421,6.2416,1.5009,1.4736,0.40823,0.01908,-0.00085,0.00000,0,0.0200
7.143,CLIMB_TO_HIGH,10.00,6.2763,6.2713,1.5100,1.4805,0.40986,0.02061,-0.00075,0.00000,0,0.0228
7.160,CLIMB_TO_HIGH,10.00,6.3025,6.3011,1.5029,1.4879,0.39979,0.01051,-0.00071,0.00000,0,0.0175
7.184,CLIMB_TO_HIGH,10.00,6.3375,6.3310,1.5131,1.4957,0.40150,0.01215,-0.00065,0.00000,0,0.0233
7.200,CLIMB_TO_HIGH,10.00,6.3622,6.3611,1.5021,1.5007,0.39034,0.00098,-0.00065,0.00000,0,0.0164
7.220,CLIMB_TO_HIGH,10.00,6.3925,6.3912,1.5026,1.5041,0.38827,-0.00107,-0.00065,0.00000,0,0.0202
7.240,CLIMB_TO_HIGH,10.00,6.4222,6.4214,1.5015,1.5030,0.38827,-0.00107,-0.00066,0.00000,0,0.0198
7.265,CLIMB_TO_HIGH,10.00,6.4595,6.4516,1.5157,1.5009,0.39981,0.01041,-0.00060,0.00000,0,0.0249
7.283,CLIMB_TO_HIGH,10.00,6.4862,6.4817,1.5092,1.4984,0.39694,0.00751,-0.00057,0.00000,0,0.0178
7.300,CLIMB_TO_HIGH,10.00,6.5127,6.5118,1.5018,1.4982,0.39193,0.00250,-0.00056,0.00000,0,0.0176
7.320,CLIMB_TO_HIGH,10.00,6.5422,6.5418,1.5008,1.5009,0.38935,-0.00008,-0.00056,0.00000,0,0.0197
7.340,CLIMB_TO_HIGH,10.00,6.5721,6.5718,1.5006,1.5010,0.38919,-0.00025,-0.00057,0.00000,0,0.0199
7.362,CLIMB_TO_HIGH,10.00,6.6048,6.6316,1.4462,1.4970,0.35373,-0.03554,-0.00073,0.00000,0,0.0218
7.380,CLIMB_TO_HIGH,10.00,6.6321,6.6316,1.5009,1.4970,0.39200,0.00272,-0.00072,0.00000,0,0.0182
7.400,CLIMB_TO_HIGH,10.00,6.6621,6.6615,1.5012,1.4836,0.40168,0.01234,-0.00067,0.00000,0,0.0200
7.420,CLIMB_TO_HIGH,10.00,6.6921,6.6911,1.5020,1.4786,0.40581,0.01641,-0.00060,0.00000,0,0.0200
7.440,CLIMB_TO_HIGH,10.00,6.7222,6.7504,1.4435,1.4879,0.35823,-0.03104,-0.00073,0.00000,0,0.0201
7.460,CLIMB_TO_HIGH,10.00,6.7521,6.7504,1.5034,1.4879,0.40017,0.01086,-0.00069,0.00000,0,0.0200
7.480,CLIMB_TO_HIGH,10.00,6.7821,6.7801,1.5040,1.4788,0.40703,0.01764,-0.00061,0.00000,0,0.0200
7.501,CLIMB_TO_HIGH,10.00,6.8137,6.8097,1.5080,1.4774,0.41092,0.02144,-0.00051,0.00000,0,0.0211
7.520,CLIMB_TO_HIGH,10.00,6.8421,6.8393,1.5055,1.4836,0.40488,0.01533,-0.00045,0.00000,0,0.0189
7.540,CLIMB_TO_HIGH,10.00,6.8721,6.8692,1.5059,1.4915,0.39971,0.01012,-0.00041,0.00000,0,0.0200
7.560,CLIMB_TO_HIGH,10.00,6.9021,6.8991,1.5059,1.4985,0.39480,0.00518,-0.00038,0.00000,0,0.0200
7.582,CLIMB_TO_HIGH,10.00,6.9346,6.9292,1.5107,1.5028,0.39520,0.00556,-0.00036,0.00000,0,0.0217
7.601,CLIMB_TO_HIGH,10.00,6.9630,6.9594,1.5072,1.5042,0.39175,0.00210,-0.00035,0.00000,0,0.0190
7.622,CLIMB_TO_HIGH,10.00,6.9953,7.0198,1.4509,1.5049,0.35168,-0.03779,-0.00052,0.00000,0,0.0215
7.644,CLIMB_TO_HIGH,10.00,7.0281,7.0198,1.5167,1.5049,0.39772,0.00821,-0.00049,0.00000,0,0.0219
7.660,CLIMB_TO_HIGH,10.00,7.0522,7.0499,1.5046,1.4913,0.39885,0.00931,-0.00045,0.00000,0,0.0161
7.685,CLIMB_TO_HIGH,10.00,7.0895,7.1095,1.4601,1.4856,0.37160,-0.01785,-0.00055,0.00000,0,0.0249
7.700,CLIMB_TO_HIGH,10.00,7.1121,7.1392,1.4458,1.4798,0.36554,-0.02384,-0.00063,0.00000,0,0.0151
7.725,CLIMB_TO_HIGH,10.00,7.1491,7.1392,1.5196,1.4798,0.41737,0.02785,-0.00048,0.00000,0,0.0246
7.742,CLIMB_TO_HIGH,10.00,7.1747,7.1686,1.5122,1.4671,0.42127,0.03163,-0.00036,0.00000,0,0.0171
7.765,CLIMB_TO_HIGH,10.00,7.2089,7.2259,1.4659,1.4798,0.37990,-0.00969,-0.00041,0.00000,0,0.0228
7.780,CLIMB_TO_HIGH,10.00,7.2321,7.2556,1.4531,1.4832,0.36845,-0.02107,-0.00048,0.00000,0,0.0155
7.801,CLIMB_TO_HIGH,10.00,7.2630,7.2556,1.5149,1.4832,0.41179,0.02217,-0.00038,0.00000,0,0.0206
7.821,CLIMB_TO_HIGH,10.00,7.2934,7.2851,1.5165,1.4732,0.42009,0.03034,-0.00025,0.00000,0,0.0202
7.840,CLIMB_TO_HIGH,10.00,7.3221,7.3145,1.5152,1.4740,0.41875,0.02888,-0.00013,0.00000,0,0.0191
